12.528807711948081
-1.883920076117983, 13.283395755305868
-1.883920076117983, 13.283395755305868, 26.661690957525707, 6.3448855856467965, 7.3318740646262865, 33.0
-0.6516999367321077, 13.465328945609262, 24.79749083517012, 5.610826692126681, 8.048389738364188, 33.0
0.6721294702659034, 13.546836780641074, 23.336310359815847, 4.722188540650766, 9.251971923957745, 33.0
2.068104517913604, 13.526720889910978, 18.354932044212546, 3.583208592373342, 11.186888765801099, -9.0
2.867944604910918, 13.383698478796259, 21.298685910547004, 2.0130372756185184, 10.790892961691814, -33.0
3.1000963279726594, 13.291175617705926, 20.901467461478003, 1.7054339396827172, 9.185459097372705, -5.0
4.010022176606537, 13.301916848945531, 20.00179630997736, 1.8170241453512266, 8.946233272643541, -5.0
4.921275439327457, 13.331949185769409, 19.10950638388406, 1.9638881170938745, 8.693953652615928, -5.0
5.8335142572919985, 13.38126136147449, 18.223944285461474, 2.1484322959740565, 8.429118092499035, -5.0
6.746396401923335, 13.449834876479983, 17.344467396036613, 2.373349430391269, 8.152164628194955, 0.0
7.742504096461041, 13.537979421874335, 16.34446739603661, 2.510640477570345, 8.037195798106376, 11.0
8.893558023387602, 13.624504503706067, 15.128641187251235, 2.3779355740956216, 8.33709108962026, 0.0
9.892507354277265, 13.670332817171593, 14.128641187251233, 2.445934308001193, 8.275057772967868, -12.0
10.671462243255036, 13.715159672033572, 13.41073921852853, 2.8130612483083643, 7.771856964237765, -12.0
11.457550358185296, 13.805084133332304, 12.721157986872731, 3.3114306172250836, 7.271557403187442, 15.0
12.634927882126144, 13.938229462433085, 11.42182074268804, 3.0796070939376614, 23.80717734749282, -38.0
12.856367439682115, 14.00178071196201, 11.559145258673794, 4.445768546307363, 6.4845291180858275, 17.0
14.012268179104217, 14.208588654636227, 10.176608678916512, 4.119790106312458, 24.046904361963495, 14.0
15.173471270312575, 14.356429126162396, 8.89974449897806, 3.875469731953659, 20.399749326510015, -38.0
15.405932343643785, 14.434452705651097, 9.011650722833451, 5.498117979285988, 24.96785014379517, 20.0
16.571882149325248, 14.65455096439628, 7.602602220996386, 4.9545566089984, 19.94844860708247, -31.0
16.991851674914106, 14.7914028134579, 7.5161866024846, 6.808715353182853, 23.62961749623119, -3.0
17.916790545284023, 15.062622179399895, 6.597320676203635, 7.584550538264046, 22.262667567468235, 5.0
18.931283498047588, 15.34431243560678, 5.47629096511045, 7.791748644392368, 19.351014792709474, -21.0
19.58072537875791, 15.5909043665573, 5.079771193712009, 8.507348703461464, 21.54695620111588, -18.0
20.289589587914207, 15.914364238535024, 4.6146505468255254, 7.41380066838004, 23.877522891299655, -33.0
20.778541879154766, 16.25308632772339, 4.732545664464394, 6.513251286610521, 31.814762015369105, -33.0
21.309829645441088, 16.682176428366493, 4.986785600530567, 5.760712337627393, 30.588279184167714, -36.0
21.844458948950898, 17.177181984285426, 5.580156757428281, 5.1556064835216375, 29.823081355464186, -36.0
22.417554019543516, 17.751530326189304, 6.522533936762232, 4.652068585545782, 29.544577615050358, -9.0
23.04537881524444, 18.537574353807464, 6.043215612010467, 4.056060629431479, 26.862283662584506, -38.0
23.647538154680536, 19.180914535967553, 7.799322210470896, 3.664070926430007, 15.687279164317152, -37.0
24.272398701710213, 19.889894915624122, 10.971311218372172, 3.3340174455001037, 11.690099407537492, -34.0
24.889852949027638, 20.670292933663806, 17.45212806225395, 3.0532947188986483, 9.85324744843207, -12.0
25.260600944104542, 21.624937391733273, 21.463343089996002, 2.790172191912013, 9.638752890026966, -7.0
25.530896154192394, 22.60259231173768, 21.69347146908652, 2.5678207481281445, 9.626665357125166, -7.0
25.778435825019358, 23.584527407750766, 20.604474888682876, 2.369445920828148, 9.587543858934874, -33.0
26.354191508166004, 24.417239930519344, 19.58281430141418, 2.166601088262461, 8.79035891843256, -5.0
26.439475304064416, 25.41343251681979, 18.59221324879873, 2.1468022188435256, 8.687480945327765, -5.0
26.507133449812493, 26.409398513179042, 17.610247504888836, 2.154166082961158, 8.568688672574206, -5.0
26.557140563294855, 27.40476428056882, 16.636194987544396, 2.1904322428625513, 8.43474136320436, -5.0
26.589477884223136, 28.399156405138182, 15.669346784046484, 2.2575492753149518, 8.286316812942475, -5.0
26.60413328117397, 29.392201838300615, 14.70900506967925, 2.35770362471685, 8.124019764673418, -5.0
26.601101256140094, 30.383528036684112, 13.75448106564993, 2.4933535161791385, 7.948389213410529, -5.0
26.58038294659296, 31.37276310189172, 12.805093023529471, 2.667268985924038, 7.759904763149531, -13.0
26.700379467336237, 32.337917701258505, 11.977684816026786, 2.86307397775992, 7.5254154724071025, -13.0
26.78157455406522, 33.29518246865086, 11.187956959531126, 3.180306331510815, 7.286413350943391, 17.0
26.20344274740609, 34.224606279190795, 10.013454563660051, 3.6013159848623295, 7.0278229931197504, -5.0
26.133139555091986, 35.20599124659461, 9.070987832631756, 3.9153686589811776, 6.810148897589158, -5.0
26.045215089543973, 36.1838775833983, 8.130650183094845, 4.283117610815129, 6.5807384967044165, -5.0
